gameId,playId,snapDetail,snapTime,operationTime,hangTime,kickType,kickDirectionIntended,kickDirectionActual,returnDirectionIntended,returnDirectionActual,missedTackler,assistTackler,tackler,kickoffReturnFormation,gunners,puntRushers,specialTeamsSafeties,vises,kickContactType
2019111003,2071,,,,,F,L,L,,,,,,8-0-2,,,CAR 28; CAR 32,,
2019111003,2236,,,,,,,,,,,,,,,,CAR 25; CAR 42; CAR 59,,
2019111003,2252,,,,4.07,D,C,C,C,C,,GB 16,GB 13,8-0-2,,,GB 35; GB 39,,
2019111003,2890,,,,,,,,,,,,,,,,CAR 25; CAR 42; CAR 59,,
2019111003,2909,,,,,F,L,L,R,R,GB 16; GB 51,GB 87,GB 39,8-0-2,,,GB 35; GB 39,,
2019111003,3213,,,,4.14,D,C,C,,,,,,8-0-2,,,CAR 28; CAR 32,,
2019111003,3338,OK,0.88,2.12,4.08,A,L,L,,,,,,,GB 25; GB 28,CAR 28; CAR 39,,CAR 32; CAR 23,CC
2019111003,3476,OK,0.85,2.13,3.62,N,R,R,,,,,,,CAR 18; CAR 39,,,GB 28; GB 26; GB 25,BF
2019111004,36,,,,3.95,D,C,C,,,,,,8-0-2,,,NO 24; NO 26,,
2019111004,368,,,,,,,,,,,,,,,,NO 52; NO 58,,
2019111004,387,,,,4.12,D,C,C,,,,,,8-0-2,,,ATL 27; ATL 36,,
2019111004,638,,,,,,,,,,,,,,,,ATL 36; ATL 41; ATL 45,,
2019111004,657,,,,4.08,D,C,C,,,,,,8-0-2,,,NO 24; NO 26,,
2019111004,1198,,,,,,,,,,,,,,,,NO 52; NO 58,,
2019111004,1214,,,,4.03,D,C,C,L,L,,,ATL 27,8-0-2,,,ATL 28; ATL 40,,
2019111004,1338,OK,0.88,2.14,4.39,N,R,R,L,L,,,NO 48,,NO 48; NO 34,ATL 30,ATL 17,ATL 26; ATL 13; ATL 33,CC
2019111004,1475,OK,0.96,2.27,4.0,A,R,R,,,,,,,ATL 17; ATL 13,NO 58,NO 48,NO 22; NO 29,CC
2019111004,1648,OK,0.91,2.13,4.55,N,L,L,,,,,,,NO 48; NO 34,ATL 91,ATL 13,ATL 26; ATL 33,ICC
2019111004,1908,,,,,,,,,,,,,,,,NO 52; NO 58,,
2019111004,1927,,,,,F,C,C,,,,,,8-0-2,,,ATL 27; ATL 36,,
2019111004,2262,,,,,,,,,,,,,,,,ATL 41; ATL 45,,
2019111004,2304,,,,,F,C,C,,,,,,8-0-2,,,ATL 27; ATL 36,,
2019111004,2471,OK,0.89,2.15,4.1,N,R,R,,,,,,,NO 48; NO 34,,,ATL 26; ATL 33,BF
2019111004,2689,OK,0.85,2.16,4.0,N,L,C,C,C,ATL 80,,ATL 47,,ATL 17; ATL 13,,,NO 48; NO 22; NO 34; NO 29,CC
2019111004,2922,,,,,,,,,,,,,,,,ATL 36; ATL 41; ATL 45,,
2019111004,2958,,,,3.83,D,C,C,,,,,,8-0-2,,,NO 24; NO 26,,
2019111004,3407,,,,,,,,,,,,,,,,NO 52; NO 58,,
2019111004,3423,,,,3.98,D,R,R,C,R,ATL 07; ATL 27,,ATL 17,8-0-2,,,ATL 28; ATL 40,,
2019111004,3838,,,,,,,,,,,,,,,,NO 52,,
2019111004,3857,,,,4.1,D,C,C,L,L,,,ATL 87,8-0-2,,,ATL 27; ATL 28,,
2019111004,4279,,,,,,,,,,,,,,,,NO 52; NO 58,,
2019111004,4298,,,,3.67,D,C,C,C,R,,,ATL 40,8-0-2,,,ATL 27; ATL 28,,
2019111005,36,,,,3.86,D,C,C,,,,,,8-0-2,,,NYG 30; NYG 34,,
2019111005,392,,,,,,,,,,,,,,,,NYG 24; NYG 55,,
2019111005,409,,,,4.16,D,C,C,C,C,,,NYJ 36,8-0-2,,,NYJ 20; NYJ 21,,
2019111005,510,>,0.94,2.21,4.34,N,L,C,L,L,NYG 37,,NYG 55,,NYG 30; NYG 17,NYJ 44,NYJ 36; NYJ 41; NYJ 88,NYJ 31; NYJ 37,CC
2019111005,741,,,,,,,,,,,,,,,,NYG 24; NYG 31; NYG 55,,
2019111005,757,,,,3.8,D,C,C,,,,,,8-0-2,,,NYJ 20; NYJ 21,,
2019111005,1080,,,,,,,,,,,,,,,,NYJ 34; NYJ 41; NYJ 51,,
2019111005,1096,,,,3.91,D,R,R,,,,,,8-0-2,,,NYG 30; NYG 34,,
2019111005,1262,OK,0.82,2.05,4.21,N,L,L,,,,,,,NYJ 37; NYJ 17,,,NYG 24; NYG 23; NYG 30,BB
2019111005,1533,,,,,,,,,,,,,,,,,,
2019111005,1565,,,,4.31,D,R,R,L,L,,,NYG 24,8-0-2,,,NYG 30; NYG 34,,
2019111005,1708,OK,0.85,2.15,4.69,N,R,R,,,,,,,NYJ 37; NYJ 17,,,NYG 24; NYG 23; NYG 30,OOB
2019111005,2014,OK,0.97,2.22,4.45,A,C,C,,,,,,,NYG 23; NYG 18,,,NYJ 31; NYJ 37,BF
2019111005,2069,,,,4.08,D,R,R,,,,,,8-0-2,,,NYJ 20; NYJ 21,,
2019111005,2160,,,,,,,,,,,,,,,,NYG 24; NYG 31; NYG 55,,
2019111005,2176,,,,4.06,D,C,C,,,,,,8-0-2,,,NYJ 20; NYJ 21,,
2019111005,2337,,,,,,,,,,,,,,,,NYJ 34; NYJ 41; NYJ 51,,
2019111005,2353,,,,4.19,D,R,R,,,,,,8-0-2,,,NYG 30; NYG 34,,
2019111005,2430,OK,0.88,2.12,4.46,N,L,L,,,,,,,NYJ 37; NYJ 17,,,NYG 24; NYG 23; NYG 30,CC
2019111005,2714,,,,4.25,D,C,C,L,L,,NYG 52,NYG 17,8-0-2,,,NYG 30; NYG 34,,
2019111005,2910,,,,,,,,,,,,,,,,NYG 24; NYG 31; NYG 55,,
2019111005,2929,,,,3.91,D,L,L,,,,,,8-0-2,,,NYJ 20; NYJ 21,,
2019111005,3007,OK,0.86,2.15,4.74,N,C,R,,,,,NYG 17,,NYG 30; NYG 17,,NYJ 36; NYJ 41; NYJ 88,NYJ 31; NYJ 37,CC
2019111005,3157,,,,,,,,,,,,,,,,,,
2019111005,3173,,,,4.01,D,C,C,,,,,,8-0-2,,,NYJ 20; NYJ 21,,
2019111005,3319,OK,0.87,2.18,4.83,N,R,R,,,,,,,NYG 30; NYG 17,,,NYJ 23; NYJ 21,OOB
2019111005,3494,,,,,,,,,,,,,,,,NYG 24; NYG 31; NYG 55,,
2019111005,3513,,,,4.27,D,R,R,C,C,NYJ 50; NYJ 88; NYJ 93,,NYJ 87,8-0-2,,,NYJ 20; NYJ 21,,
2019111005,3670,>,0.96,2.31,4.87,N,C,C,,,,,,,NYG 30; NYG 17,,NYJ 41; NYJ 88,NYJ 21; NYJ 37,CC
2019111005,3789,OK,0.89,2.08,4.2,N,R,R,,,,,,,NYJ 37; NYJ 17,,NYG 24; NYG 31,NYG 27; NYG 30,CC
2019111005,3942,OK,0.76,1.96,5.0,N,C,C,C,C,,,NYG 30,,NYG 30; NYG 17,NYJ 41; NYJ 88,,NYJ 21; NYJ 37,CC
2019111005,4074,OK,0.86,2.15,4.27,A,C,C,L,L,,,NYJ 41,,NYJ 37; NYJ 17,NYG 34,NYG 24,NYG 23; NYG 30,CC
2019111006,36,,,,4.09,D,C,C,,,,,,8-0-2,,,ARI 25; ARI 27,,
2019111006,259,,,,,,,,,,,,,,,,TB 29; TB 45,,
2019111006,278,,,,3.22,D,L,L,,,,,,8-0-2,,,ARI 16; ARI 59,,
2019111006,668,,,,,,,,,,,,,,,,ARI 38; ARI 58,,
2019111006,685,,,,3.65,D,C,C,,,,,,8-0-2,,,TB 26; TB 35,,
2019111006,1016,,,,,,,,,,,,,,,,TB 35; TB 45,,
2019111006,1035,,,,4.15,D,C,C,,,,,,8-0-2,,,ARI 16; ARI 27,,
2019111006,1339,,,,,,,,,,,,,,,,ARI 38; ARI 58,,
2019111006,1358,,,,3.77,D,C,C,,,,,,8-0-2,,,TB 26; TB 35,,
2019111006,1435,OK,0.84,2.11,4.55,N,C,C,,,,,ARI 47,,ARI 16; ARI 28,,TB 39,TB 35; TB 26; TB 29,CC
2019111006,1527,OK,0.81,2.02,4.7,N,R,R,,,,,,,TB 22; TB 29,ARI 22; ARI 42,,ARI 25; ARI 27,CC
2019111006,1712,H,0.92,2.16,4.96,N,R,R,,,,,,,TB 22; TB 29,ARI 42,ARI 38,ARI 25; ARI 27; ARI 28,BF
2019111006,2031,,,,4.11,D,C,C,,,,,,8-0-2,,,ARI 25; ARI 27,,
2019111006,2245,,,,,,,,,,,,,,,,ARI 38; ARI 58,,
2019111006,2261,,,,3.88,D,C,C,L,L,TB 52,,,8-0-2,,,TB 26; TB 35,,
2019111006,2334,,,,4.16,D,C,C,C,C,,,TB 29,8-0-2,,,TB 26; TB 35,,
2019111006,2688,,,,,,,,,,,,,,,,ARI 38; ARI 58,,
2019111006,2707,,,,3.74,D,C,C,,,,,,8-0-2,,,TB 26; TB 35,,
2019111006,2771,,,,,,,,,,,,,,,,TB 31; TB 39; TB 45,,
2019111006,2787,,,,4.12,D,R,R,,,,,,8-0-2,,,ARI 25; ARI 27,,
2019111006,2980,OK,0.88,2.02,4.56,A,L,L,,,,TB 79,TB 17,,TB 22; TB 29,,,ARI 25; ARI 27; ARI 28,CC
2019111006,3118,OK,0.87,2.03,4.46,N,R,R,,,,,,,ARI 16; ARI 28,TB 17; TB 52,,TB 35; TB 29,CC
2019111006,3692,,,,,,,,,,,,,,,,,,
2019111006,3711,,,,3.29,D,L,L,,,,,,8-0-2,,,TB 26; TB 35,,
2019111006,3844,,,,,,,,,,,,TB 39,,,,,,
2019111006,3986,,,,4.13,D,C,C,C,C,,,ARI 28,8-0-2,,,ARI 25; ARI 27,,
2019111006,4572,,,,,,,,,,,,,,,,ARI 38; ARI 58,,
2019111006,4588,,,,4.04,D,C,C,,,,,,8-0-2,,,TB 26; TB 35,,
2019111007,45,,,,3.67,D,R,R,L,L,,,TEN 24,8-0-2,,,TEN 24; TEN 36,,
2019111007,408,,,,,,,,,,,,,,,,TEN 37; TEN 53,,
2019111007,424,,,,4.1,D,C,C,,,,,,8-0-2,,,KC 13; KC 22,,
2019111007,697,,,,,,,,,,,,,,,,TEN 29; TEN 37; TEN 53,,
2019111007,716,,,,4.12,D,R,R,,,,,,8-0-2,,,KC 13; KC 22,,
2019111007,877,OK,0.91,2.23,4.1,A,L,L,,,,,,,TEN 30; TEN 29,,KC 23; KC 49,KC 35; KC 24,CC
2019111007,1130,OK,0.9,2.05,4.21,A,R,R,,,,,,,KC 27; KC 13,,,TEN 14; TEN 30,BB
2019111007,1298,,,,,,,,,,,,,,,,KC 24; KC 53,,
2019111007,1314,,,,3.79,D,L,L,C,C,TEN 46,,,8-0-2,,,TEN 24; TEN 36,,
2019111007,1527,,,,,,,,,,,,,,,,KC 49; KC 53,,
2019111007,1543,,,,4.06,D,C,C,,,,,,8-0-2,,,TEN 16; TEN 36,,
2019111007,1815,,,,,,,,,,,,,,,,TEN 29; TEN 37; TEN 53,,
2019111007,1834,,,,4.38,D,C,C,R,R,,,,8-0-2,,,KC 22; KC 42,,
2019111007,2003,OK,0.87,2.17,4.54,N,L,L,,,,,,,TEN 30; TEN 29,KC 56; KC 92,KC 11,KC 35; KC 24,CC
2019111007,2069,,,,4.36,P,L,L,R,R,,,,8-0-2,,,KC 13; KC 22,,
2019111007,2218,H,0.91,2.21,4.27,N,C,C,C,C,,,TEN 30,,TEN 30; TEN 29,,KC 11; KC 23; KC 49,KC 27; KC 35; KC 24,CC
2019111007,2516,,,,,,,,,,,,,,,,TEN 37; TEN 53,,
2019111007,2532,,,,4.35,D,C,C,L,L,,,KC 50,8-0-2,,,KC 22; KC 42,,
2019111007,2600,,,,,,,,,,,,,,,,KC 24; KC 53; KC 56,,
2019111007,2616,,,,3.79,D,L,L,,,,,,8-0-2,,,TEN 24; TEN 36,,
2019111007,2877,,,,,,,,,,,,,,,,TEN 29; TEN 37; TEN 53,,
2019111007,2905,,,,4.46,D,C,C,,,,,,8-0-2,,,KC 22; KC 24,,
2019111007,3075,OK,0.95,2.2,4.43,N,R,R,,,,,,,TEN 30; TEN 29,,,KC 23; KC 35; KC 24; KC 11,OOB
2019111007,3220,,,,,,,,,,,,,,,,TEN 37; TEN 53,,
2019111007,3236,,,,4.0,D,L,L,,,,,,8-0-2,,,KC 22; KC 24,,
2019111007,3508,,,,,,,,,,,,,,,,KC 24; KC 53,,
2019111007,3524,,,,3.72,D,R,R,C,C,,,TEN 37,8-0-2,,,TEN 24; TEN 36,,
2019111007,3677,,,,,,,,,,,,,,,,TEN 37; TEN 53,,
2019111007,3696,,,,4.1,D,C,C,,,,,,8-0-2,,,KC 13; KC 22,,
2019111007,3980,,,,,,,,,,,,,,,,,,
2019111007,4185,,,,,Q,C,C,C,C,TEN 53,,TEN 04,8-0-2,,,TEN 24; TEN 36,,
2019111007,4301,,,,,,,,,,,,,,,,TEN 37; TEN 53,,
2019111008,36,,,,4.05,D,C,C,,,,,,8-0-2,,,IND 34; IND 39,,
2019111008,504,,,,,,,,,,,,,,,,IND 53,,
2019111008,523,,,,3.99,D,L,L,,,,,,8-0-2,,,MIA 24; MIA 47,,
2019111008,611,OK,0.91,2.3,3.28,N,C,C,,,,,,,IND 16; IND 30,,MIA 24,MIA 30; MIA 33; MIA 35,BF
2019111008,1212,<,0.99,2.09,4.51,A,L,L,,,,,,,IND 16; IND 30,,,MIA 30; MIA 33,KTC
2019111008,1612,OK,0.82,2.02,4.47,A,C,C,,,,,,,MIA 30; MIA 35,IND 92; IND 93,,IND 34; IND 39,DEZ
2019111008,1762,,,,,,,,,,,,,,,,IND 34; IND 53,,
2019111008,1868,OK,0.9,2.17,4.48,N,C,C,C,C,,IND 26,IND 16,,IND 16; IND 30,,MIA 24; MIA 35,MIA 30; MIA 33,CC
2019111008,1994,OK,0.86,2.21,4.3,N,C,C,L,L,,,MIA 33,,MIA 33; MIA 35,IND 20,IND 23,IND 34; IND 39; IND 30,CC
2019111008,2057,,,,4.04,D,L,L,,,,,,8-0-2,,,MIA 47; MIA 52,,
2019111008,2159,OK,0.9,2.25,4.61,N,C,C,R,R,,,IND 26,,IND 16; IND 30,MIA 44,,MIA 30; MIA 33; MIA 24,CC
2019111008,2312,OK,0.85,2.2,4.6,N,R,R,C,C,,,MIA 81,,MIA 30; MIA 35,IND 16,IND 23,IND 34; IND 39; IND 30,CC
2019111008,2539,,,,,,,,,,,,,,,,MIA 30; MIA 33; MIA 49,,
2019111008,2558,,,,4.27,D,C,C,,,,,,8-0-2,,,IND 34; IND 39,,
2019111008,2721,OK,0.86,2.1,3.92,N,C,C,R,R,MIA 33,,MIA 42,,MIA 33; MIA 35,IND 30; IND 33; IND 44,,IND 34; IND 39,CC
2019111008,3001,,,,,,,,,,,,,,,,MIA 30; MIA 49,,
2019111008,3020,,,,3.89,D,C,C,,,,,,8-0-2,,,IND 34; IND 39,,
2019111008,3265,,,,,,,,,,,,,,,,MIA 49,,
2019111008,3281,,,,3.59,D,L,L,,,,,,8-0-2,,,IND 34; IND 39,,
2019111008,3624,,,,4.0,D,C,C,,,,,,8-0-2,,,MIA 47; MIA 52,,
2019111008,3773,,,,,,,,,,,,,,,,IND 53; IND 92,,
2019111008,3792,,,,4.07,D,,,,,,,,8-0-2,,,MIA 47; MIA 52,,
2019111009,36,,,,4.01,D,L,L,,,,,,8-0-2,,,LA 23; LA 25,,
2019111009,137,,,,,,,,,,,,,,,,PIT 23; PIT 34,,
2019111009,153,,,,4.2,D,C,C,R,R,,,LA 23,8-0-2,,,LA 23; LA 31,,
2019111009,239,OK,0.87,2.2,4.77,N,R,R,,,,,PIT 80,,PIT 25; PIT 80,LA 58,,LA 31; LA 25,CC
2019111009,462,OK,0.83,2.2,4.96,N,L,L,R,R,,,LA 51,,LA 88; LA 31,,,PIT 29; PIT 80; PIT 25,CC
2019111009,773,OK,0.84,2.17,4.62,A,L,L,,,,,,,LA 88; LA 25,PIT 98,PIT 20,PIT 80; PIT 25,CC
2019111009,1172,,,,,,,,,,,,,,,,LA 51; LA 58,,
2019111009,1188,,,,4.21,D,R,R,C,C,,,PIT 41,8-0-2,,,PIT 20; PIT 25,,
2019111009,1301,OK,0.85,2.17,4.85,N,C,C,,,LA 48; LA 88,,LA 82,,LA 88; LA 31,,,PIT 29; PIT 80; PIT 25,CC
2019111009,1565,OK,0.84,2.08,4.3,A,L,L,R,R,PIT 25,,PIT 41,,PIT 25; PIT 80,LA 45; LA 50; LA 58,,LA 31; LA 25,CC
2019111009,1772,OK,0.86,2.23,4.58,A,C,C,,,,,,,LA 88; LA 31,,,PIT 80; PIT 25,BF
2019111009,1897,OK,0.84,2.13,4.78,N,L,L,,,,,,,PIT 25; PIT 31,LA 45; LA 50,,LA 25; LA 22,CC
2019111009,2036,OK,0.82,2.07,3.74,N,R,R,,,,,,,LA 88; LA 25,,,PIT 80; PIT 25,OOB
2019111009,2256,,,,,,,,,,,,,,,,LA 33; LA 48; LA 51,,
2019111009,2272,,,,4.09,D,C,C,,,,,,8-0-2,,,PIT 20; PIT 25,,
2019111009,2353,OK,0.89,2.24,4.77,N,C,C,,,,,,,LA 88; LA 25,PIT 33; PIT 56,PIT 29,PIT 80; PIT 25,CC
2019111009,2451,>,0.84,2.12,4.19,N,C,C,R,C,,PIT 56,PIT 44,,PIT 25; PIT 80,LA 45; LA 58,,LA 25; LA 22,CC
2019111009,2731,,,,4.06,D,C,C,C,C,,,PIT 29,8-0-2,,,PIT 20; PIT 25,,
2019111009,3177,OK,0.89,2.15,4.52,N,C,C,,,,,,,PIT 25; PIT 31,,,LA 25; LA 26; LA 23,CC
2019111009,3263,,,,,,,,,,,,,,,,,,
2019111009,3751,,,,4.01,D,L,L,,,,,,6-2-2,,,LA 23; LA 24,,
2019111009,3859,OK,0.84,2.08,3.51,N,C,C,,,,,,,PIT 25; PIT 80,,,LA 25; LA 26; LA 23,BF
2019111009,3979,OK,0.92,2.26,4.55,N,C,C,,,LA 33; LA 88,,LA 48,,LA 88; LA 25,,,PIT 80; PIT 25,CC
2019111009,4025,,,,4.2,K,L,L,C,C,,,PIT 29,8-0-2,,,PIT 20; PIT 25,,
2019111009,4114,OK,0.86,2.14,3.35,N,L,L,R,R,LA 51,,LA 82,,LA 88; LA 25,,,PIT 29; PIT 80; PIT 25,CFFG
2019111009,4490,,,,,,,,,,,,,,,,LA 51; LA 58,,
2019111009,4509,,,,4.08,D,C,C,C,C,,,PIT 29,8-0-2,,,PIT 20; PIT 25,,
2019111009,4898,OK,0.92,2.2,5.04,N,L,L,,,,,,,PIT 25; PIT 80,LA 58,,LA 25; LA 26; LA 22,ICC
2019111010,37,,,,4.03,D,C,C,,,,,,8-0-2,,,MIN 20; MIN 21,,
2019111010,248,,,,,,,,,,,,,,,,MIN 41,,
2019111010,421,,,,,,,,,,,,,,,,DAL 31; DAL 54,,
2019111010,437,,,,4.13,D,C,C,,,,,,8-0-2,,,MIN 20; MIN 21,,
2019111010,945,,,,,,,,,,,,,,,,DAL 31; DAL 54; DAL 95,,
2019111010,967,,,,4.04,D,C,C,,,,,,8-0-2,,,MIN 16; MIN 20,,
2019111010,1257,OK,0.86,2.15,4.53,N,L,L,,,,,,,MIN 31; MIN 27,DAL 49,DAL 23; DAL 37,DAL 27; DAL 24; DAL 29,ICC
2019111010,1395,,,,,,,,,,,,,,,,MIN 41,,
2019111010,1411,,,,4.01,D,C,C,C,C,DAL 49; DAL 83,DAL 37,DAL 29,8-0-2,,,DAL 31; DAL 38,,
2019111010,1562,OK,0.88,2.05,4.66,N,C,C,,,MIN 31,,MIN 23,,MIN 31; MIN 27,DAL 23; DAL 48; DAL 49; DAL 83; DAL 92,DAL 27; DAL 37,DAL 24; DAL 29,CC
2019111010,1878,,,,3.82,D,C,C,,,,,,8-0-2,,,DAL 31; DAL 38,,
2019111010,2219,,,,3.93,D,L,L,,,,,,8-0-2,,,DAL 25; DAL 38,,
2019111010,2572,,,,4.16,D,C,C,,,,,,8-0-2,,,MIN 16; MIN 20,,
2019111010,2782,,,,,,,,,,,,,,,,MIN 41,,
2019111010,3511,,,,,,,,,,,,,,,,MIN 22; MIN 41; MIN 55,,
2019111010,4195,OK,0.86,2.21,4.3,N,R,R,,,,,,,,,DAL 23; DAL 53,,CC
2019111100,36,,,,3.91,D,L,L,,,,,,8-0-2,,,SEA 28; SEA 44,,
2019111100,426,,,,,,,,,,,,,,,,SEA 30; SEA 54,,
2019111100,449,,,,4.26,D,C,C,,,,,,8-0-2,,,SF 20; SF 29,,
2019111100,532,OK,0.84,1.94,4.89,N,R,R,,,,,,,SEA 28; SEA 23,SF 29; SF 47,,SF 41; SF 33,OOB
2019111100,802,,,,,,,,,,,,,,,,SEA 30; SEA 54,,
2019111100,818,,,,3.74,P,L,L,R,R,,SF 29,SF 32,8-0-2,,,SF 20; SF 29,,
2019111100,904,OK,0.87,2.04,5.15,N,C,C,,,,,SEA 57,,SEA 28; SEA 23,,,SF 41; SF 33,CC
2019111100,1023,OK,0.85,2.13,4.68,N,C,C,,,,,,,SF 31; SF 11; SF 33,,SEA 27,SEA 28; SEA 83; SEA 23,BF
2019111100,1421,OK,0.89,2.11,4.13,N,R,R,,,,,,,SF 33; SF 31,SEA 25,,SEA 28; SEA 23,BF
2019111100,1655,,,,,,,,,,,,,,,,SF 20; SF 29; SF 51,,
2019111100,1671,,,,4.0,D,L,L,,,,,,8-0-2,,,SEA 28; SEA 44,,
2019111100,1796,OK,0.89,2.14,3.44,N,C,C,C,L,,,SF 29,,SF 31; SF 33,,,SEA 27; SEA 28; SEA 83; SEA 23,CC
2019111100,2095,,,,4.11,D,C,C,L,L,,,SF 47,8-0-2,,,SF 20; SF 29,,
2019111100,2589,OK,0.85,1.89,3.9,A,L,L,,,,,,,SEA 28; SEA 23,SF 47; SF 53; SF 98,,SF 41; SF 33,OOB
2019111100,2819,,,,,,,,,,,,,,,,SF 29; SF 54,,
2019111100,2835,,,,3.98,D,C,C,,,,,,8-0-2,,,SEA 28; SEA 44,,
2019111100,3079,,,,,,,,,,,,,,,,SF 20; SF 54,,
2019111100,3095,,,,3.92,D,L,L,,,,,,8-0-2,,,SEA 28; SEA 44,,
2019111100,3262,OK,0.91,2.15,4.68,N,R,R,,,,,,,SF 33; SF 31,SEA 25,,SEA 28; SEA 83; SEA 23,BF
2019111100,3412,,,,4.21,D,C,C,,,,,,8-0-2,,,SF 20; SF 41,,
2019111100,3746,,,,4.13,D,C,C,,,,,,8-0-2,,,SF 20; SF 29,,
2019111100,4080,,,,,,,,,,,,,,,,SF 20; SF 54,,
2019111100,4099,,,,4.15,D,L,L,C,C,,,SEA 24,8-0-2,,,SEA 24; SEA 28,,
2019111100,4387,,,,,,,,,,,,,,,,SEA 54,,
2019111100,4406,,,,,Q,C,C,,,,,,8-0-2,,,SF 20; SF 29,,
2019111100,4449,,,,4.2,D,C,C,,,,,,8-0-2,,,SF 20,,
2019111100,5403,,,,,,,,,,,,,,,,SF 29; SF 54,,
2019111400,35,,,,4.17,D,C,C,C,C,CLE 29,CLE 30,CLE 31,8-0-2,,,CLE 39; CLE 44,,
2019111400,129,OK,0.83,2.22,4.79,N,L,L,R,R,,,PIT 92,,PIT 25; PIT 80,,,CLE 20; CLE 29; CLE 31; CLE 39,CC
2019111400,398,,,,4.21,D,C,C,R,R,,,CLE 55,8-0-2,,,CLE 31; CLE 39,,
2019111400,635,,,,,,,,,,,,,,,,CLE 42; CLE 53,,
2019111400,834,OK,0.82,2.05,4.46,N,R,R,,,,,,,CLE 20; CLE 12,,PIT 20; PIT 29,PIT 80; PIT 25,BF
2019111400,974,L,0.84,2.22,4.77,N,L,L,R,R,PIT 80,,PIT 44,,PIT 25; PIT 80,,,CLE 20; CLE 39,CC
2019111400,1064,OK,0.85,2.04,5.15,N,R,R,C,C,CLE 12,,CLE 29,,CLE 20; CLE 12,PIT 37,,PIT 80; PIT 14,CC
2019111400,1210,OK,0.85,2.23,4.3,N,R,R,,,,,,,PIT 29; PIT 80,,,CLE 20; CLE 29; CLE 31; CLE 39,CC
2019111400,1478,,,,,,,,,,,,,,,,PIT 22; PIT 39; PIT 44,,
2019111400,1494,,,,4.27,D,C,C,,,,,,8-0-2,,,CLE 30; CLE 39,,
2019111400,1817,OK,0.84,2.09,4.37,N,L,L,,,,,,,CLE 20; CLE 12,PIT 41,,PIT 80; PIT 14,BF
2019111400,2016,,,,,,,,,,,,,,,,PIT 22; PIT 39; PIT 44,,
2019111400,2279,OK,0.89,2.23,4.91,N,L,L,,,,,,,PIT 29; PIT 80,,,CLE 20; CLE 29; CLE 31; CLE 39,BF
2019111400,2357,,,,3.95,D,C,C,C,C,,PIT 33,PIT 28,8-0-2,,,PIT 20; PIT 28,,
2019111400,2487,OK,0.81,2.14,4.8,N,L,L,,,,,,,CLE 20; CLE 12,,,PIT 29; PIT 80; PIT 14,BF
2019111400,2710,OK,0.81,2.06,4.18,A,R,R,,,,,,,CLE 20; CLE 18,,PIT 20; PIT 29,PIT 80; PIT 14,CC
2019111400,3011,,,,,,,,,,,,,,,,CLE 53,,
2019111400,3027,,,,4.31,D,R,R,C,C,,,PIT 41,8-0-2,,,PIT 20; PIT 28,,
2019111400,3393,,,,,,,,,,,,,,,,PIT 22; PIT 23; PIT 34; PIT 39; PIT 44,,
2019111400,3740,OK,0.86,2.23,4.77,N,C,C,,,,,,,PIT 29; PIT 80,,CLE 29,CLE 20; CLE 39,BF
2019111400,3936,OK,0.88,2.02,4.27,A,C,C,,,,,,,CLE 20; CLE 12,PIT 33; PIT 44,,PIT 80; PIT 14,BF
2019111400,4049,,,,,,,,,,,,,,,,PIT 22; PIT 39; PIT 44,,
2019111400,4065,,,,4.47,D,C,C,,,,,,8-0-2,,,CLE 18; CLE 39,,
2019111400,4442,OK,0.83,1.88,4.48,A,C,C,,,,,,,CLE 20; CLE 12,PIT 80,,PIT 14; PIT 28,BC
2019111700,38,,,,3.9,D,C,C,L,L,,,BAL 16,8-0-2,,,BAL 16; BAL 34,,
2019111700,349,,,,,,,,,,,,,,,,HOU 33; HOU 41,,
2019111700,791,,,,,,,,,,,,HOU 33,,,,,,
2019111700,1015,OK,0.84,2.12,4.19,A,L,L,,,,,,,HOU 35; HOU 34,BAL 53,,BAL 34; BAL 41,CC
2019111700,1428,,,,,,,,,,,,,,,,HOU 33; HOU 41,,
2019111700,1445,,,,3.92,D,R,R,,,,,,8-0-2,,,BAL 16; BAL 34,,
2019111700,1558,OK,0.85,2.18,3.65,N,C,C,C,C,,,HOU 41,,HOU 33; HOU 34,,,BAL 34; BAL 33; BAL 41,CC
2019111700,1818,,,,,,,,,,,,,,,,HOU 33; HOU 41,,
2019111700,1843,,,,4.18,D,R,R,,,,,,8-0-2,,,BAL 16; BAL 34,,
2019111700,2265,,,,,,,,,,,,,,,,BAL 36; BAL 49,,
2019111700,2324,,,,3.88,D,L,L,C,C,,,HOU 35,8-0-2,,,HOU 30; HOU 37,,
2019111700,2544,,,,,,,,,,,,,,,,HOU 33; HOU 41,,
2019111700,2560,,,,4.06,D,C,C,,,,,,8-0-2,,,BAL 16; BAL 34,,
2019111700,2720,OK,0.86,2.2,4.49,N,C,C,,,,,,,HOU 34; HOU 33,,,BAL 34; BAL 28; BAL 33; BAL 41,MBDR
2019111700,2910,,,,,,,,,,,,,,,,HOU 33; HOU 41,,
2019111700,2929,,,,4.07,D,C,C,,,,,,8-0-2,,,BAL 16; BAL 34,,
2019111700,3241,,,,,,,,,,,,,,,,HOU 33; HOU 41,,
2019111700,3269,,,,4.26,D,C,C,,,,,,8-0-2,,,BAL 16; BAL 34,,
2019111700,3829,,,,,,,,,,,,,,,,HOU 33; HOU 41,,
